gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,64,5120,5120,cktile,31,0,49.9693,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3_aqrm,67.15,544.28,0.9323
gfx950,256,64,5120,5120,asm,31,8,19.108,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,175.6,1423.35,0.0008
gfx950,256,64,5120,5120,cktile,32,0,49.9437,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4_aqrm,67.18,544.56,0.9323
gfx950,256,64,5120,5120,asm,32,1,26.2327,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,127.91,1036.78,0.0
gfx950,256,64,5120,5120,asm,33,2,19.8456,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,169.08,1370.45,0.0
gfx950,256,64,5120,5120,asm,34,3,17.173,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,195.39,1583.73,0.0
gfx950,256,64,5120,5120,asm,35,4,15.6877,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,213.89,1733.68,0.0001
gfx950,256,64,5120,5120,asm,36,5,15.3529,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,218.55,1771.49,0.0001
gfx950,256,64,5120,5120,asm,37,6,15.0404,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,223.1,1808.29,0.0002
gfx950,256,64,5120,5120,asm,38,7,19.2757,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,174.08,1410.97,0.0004
gfx950,256,64,5120,5120,asm,39,8,19.7176,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,170.18,1379.35,0.0008
gfx950,256,64,5120,5120,asm,40,1,29.1052,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,115.29,934.45,0.0
gfx950,256,64,5120,5120,asm,41,2,22.3747,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,149.97,1215.54,0.0
gfx950,256,64,5120,5120,asm,42,3,18.8123,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,178.36,1445.73,0.0
gfx950,256,64,5120,5120,asm,43,4,17.0995,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,196.23,1590.54,0.0
gfx950,256,64,5120,5120,asm,44,5,16.3532,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,205.19,1663.13,0.0001
gfx950,256,64,5120,5120,asm,45,6,15.9788,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,209.99,1702.1,0.0002
gfx950,256,64,5120,5120,asm,46,7,20.5332,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,163.42,1324.56,0.0004
gfx950,256,64,5120,5120,asm,47,8,21.2247,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,158.09,1281.41,0.0008
gfx950,256,64,5120,17408,ck,0,0,136.7392,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,83.43,664.76,0.0
gfx950,256,64,5120,17408,cktile,0,0,58.9995,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_1,193.37,1540.66,0.0
gfx950,256,64,5120,17408,asm,0,1,59.035,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,193.25,1539.74,0.0
gfx950,256,64,5120,17408,ck,1,0,84.2517,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,135.41,1078.89,0.0
gfx950,256,64,5120,17408,cktile,1,0,59.2428,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_2,192.57,1534.34,0.0
gfx950,256,64,5120,17408,asm,1,2,38.0188,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,300.08,2390.88,0.0
gfx950,256,64,5120,17408,ck,2,0,68.9332,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,165.5,1318.65,0.0
gfx950,256,64,5120,17408,cktile,2,0,64.0479,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_1,178.12,1419.23,0.0
gfx950,256,64,5120,17408,asm,2,3,30.2405,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,377.26,3005.85,0.0017
gfx950,256,64,5120,17408,ck,3,0,88.4689,a8w8_blockscale_bpreshuffle_1x128x128_256x16x256x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,128.95,1027.46,0.0
gfx950,256,64,5120,17408,cktile,3,0,65.6585,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_2,173.76,1384.41,0.0
gfx950,256,64,5120,17408,asm,3,4,37.1269,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,307.28,2448.32,0.0075
gfx950,256,64,5120,17408,ck,4,0,58.7243,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,194.27,1547.88,0.0
gfx950,256,64,5120,17408,cktile,4,0,149.72,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x128_intrawave_0x1x0_1,76.2,607.12,0.0
gfx950,256,64,5120,17408,asm,4,5,34.3076,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,332.54,2649.51,0.0145
gfx950,256,64,5120,17408,ck,5,0,52.8206,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,215.99,1720.89,0.0
gfx950,256,64,5120,17408,cktile,5,0,150.8135,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x128_intrawave_0x1x0_2,75.65,602.72,0.0
gfx950,256,64,5120,17408,asm,5,6,35.8237,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,318.46,2537.38,0.0137
gfx950,256,64,5120,17408,ck,6,0,46.0907,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,247.52,1972.16,0.0
gfx950,256,64,5120,17408,cktile,6,0,103.0434,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_1,110.72,882.14,0.0
gfx950,256,64,5120,17408,asm,6,7,41.0201,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,278.12,2215.95,0.0147
gfx950,256,64,5120,17408,ck,7,0,47.79,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,238.72,1902.04,0.0
gfx950,256,64,5120,17408,cktile,7,0,103.2915,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_2,110.45,880.02,0.0
gfx950,256,64,5120,17408,asm,7,8,38.9876,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,292.62,2331.47,0.0245
gfx950,256,64,5120,17408,ck,8,0,96.8237,a8w8_blockscale_bpreshuffle_1x128x128_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,117.83,938.8,0.0
gfx950,256,64,5120,17408,cktile,8,0,248.8602,a8w8_blockscale_cktile_128x128x128_1x4x1_16x16x128_intrawave_0x1x0_1,45.84,365.26,0.0
gfx950,256,64,5120,17408,asm,8,1,60.2767,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,189.27,1508.02,0.0
gfx950,256,64,5120,17408,ck,9,0,82.9457,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,137.54,1095.88,0.0
gfx950,256,64,5120,17408,cktile,9,0,249.0127,a8w8_blockscale_cktile_128x128x128_1x4x1_16x16x128_intrawave_0x1x0_1,45.81,365.04,0.0
gfx950,256,64,5120,17408,asm,9,2,38.3604,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,297.4,2369.59,0.0
gfx950,256,64,5120,17408,ck,10,0,56.583,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,201.62,1606.46,0.0
gfx950,256,64,5120,17408,cktile,10,0,282.8722,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,40.33,321.34,0.0
gfx950,256,64,5120,17408,asm,10,3,30.7232,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,371.33,2958.63,0.0016
gfx950,256,64,5120,17408,ck,11,0,55.2821,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,206.37,1644.27,0.0
gfx950,256,64,5120,17408,cktile,11,0,154.7574,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,73.72,587.36,0.0
gfx950,256,64,5120,17408,asm,11,4,36.8727,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,309.4,2465.2,0.0082
gfx950,256,64,5120,17408,ck,12,0,39.4571,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,289.14,2303.73,0.0
gfx950,256,64,5120,17408,cktile,12,0,155.0847,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1_aqrm,73.56,586.12,0.8995
gfx950,256,64,5120,17408,asm,12,5,35.6897,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,319.66,2546.91,0.0148
gfx950,256,64,5120,17408,ck,13,0,129.9165,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,87.81,699.67,0.0
gfx950,256,64,5120,17408,cktile,13,0,59.2322,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_3,192.61,1534.61,0.0
gfx950,256,64,5120,17408,asm,13,6,35.5617,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,320.81,2556.08,0.0137
gfx950,256,64,5120,17408,ck,14,0,90.8739,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,125.54,1000.27,0.0
gfx950,256,64,5120,17408,cktile,14,0,90.5968,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_4,125.93,1003.33,0.0
gfx950,256,64,5120,17408,asm,14,7,41.73,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,273.39,2178.25,0.0155
gfx950,256,64,5120,17408,ck,15,0,68.0514,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,167.65,1335.73,0.0
gfx950,256,64,5120,17408,cktile,15,0,65.3406,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_3,174.6,1391.15,0.0
gfx950,256,64,5120,17408,asm,15,8,39.6112,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,288.01,2294.77,0.0241
gfx950,256,64,5120,17408,ck,16,0,80.5952,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,141.55,1127.84,0.0
gfx950,256,64,5120,17408,cktile,16,0,65.3933,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_4,174.46,1390.03,0.0
gfx950,256,64,5120,17408,asm,16,1,65.8506,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,173.25,1380.37,0.0
gfx950,256,64,5120,17408,ck,17,0,51.6495,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,220.88,1759.91,0.0
gfx950,256,64,5120,17408,cktile,17,0,150.1243,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x128_intrawave_0x1x0_3,75.99,605.49,0.0
gfx950,256,64,5120,17408,asm,17,2,41.7626,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,273.18,2176.55,0.0
gfx950,256,64,5120,17408,cktile,18,0,149.783,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x128_intrawave_0x1x0_4,76.17,606.87,0.0
gfx950,256,64,5120,17408,asm,18,3,32.6651,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,349.26,2782.74,0.0015
gfx950,256,64,5120,17408,cktile,19,0,102.8084,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_3,110.97,884.15,0.0
gfx950,256,64,5120,17408,asm,19,4,28.4399,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,401.14,3196.16,0.0085
gfx950,256,64,5120,17408,cktile,20,0,102.8635,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_4,110.91,883.68,0.0
gfx950,256,64,5120,17408,asm,20,5,25.6268,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,445.18,3547.01,0.0145
gfx950,256,64,5120,17408,cktile,21,0,225.572,a8w8_blockscale_cktile_128x128x128_1x4x1_16x16x128_intrawave_0x1x0_2,50.58,402.97,0.0
gfx950,256,64,5120,17408,asm,21,6,24.1118,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,473.15,3769.87,0.0137
gfx950,256,64,5120,17408,cktile,22,0,885.3433,a8w8_blockscale_cktile_128x128x128_1x4x1_16x16x128_intrawave_0x1x0_3,12.89,102.67,0.0
gfx950,256,64,5120,17408,asm,22,7,32.7295,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,348.57,2777.26,0.0163
gfx950,256,64,5120,17408,cktile,23,0,1213.385,a8w8_blockscale_cktile_128x128x128_1x4x1_16x16x128_intrawave_0x1x0_4,9.4,74.91,0.0
gfx950,256,64,5120,17408,asm,23,8,32.5338,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,350.67,2793.97,0.0243
gfx950,256,64,5120,17408,cktile,24,0,286.822,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_1,39.78,316.92,0.0
gfx950,256,64,5120,17408,asm,24,1,67.8763,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,168.08,1339.18,0.0
gfx950,256,64,5120,17408,cktile,25,0,847.3328,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_3,13.46,107.28,0.0
gfx950,256,64,5120,17408,asm,25,2,42.4434,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,268.79,2141.64,0.0
gfx950,256,64,5120,17408,cktile,26,0,1303.4099,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_4,8.75,69.74,0.0
gfx950,256,64,5120,17408,asm,26,3,33.0905,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,344.77,2746.96,0.0017
gfx950,256,64,5120,17408,cktile,27,0,154.8856,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,73.66,586.87,0.0
gfx950,256,64,5120,17408,asm,27,4,28.7866,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,396.31,3157.66,0.008
gfx950,256,64,5120,17408,cktile,28,0,155.1903,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,73.51,585.72,0.0
gfx950,256,64,5120,17408,asm,28,5,25.8461,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,441.4,3516.91,0.0149
gfx950,256,64,5120,17408,cktile,29,0,155.3602,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,73.43,585.08,0.0
gfx950,256,64,5120,17408,asm,29,6,23.6659,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,482.07,3840.9,0.014
gfx950,256,64,5120,17408,cktile,30,0,155.3953,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2_aqrm,73.42,584.95,0.8995
gfx950,256,64,5120,17408,asm,30,7,33.2524,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,343.09,2733.59,0.016
gfx950,256,64,5120,17408,cktile,31,0,154.7815,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3_aqrm,73.71,587.27,0.8995
gfx950,256,64,5120,17408,asm,31,8,33.1406,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,344.25,2742.81,0.0247
gfx950,256,64,5120,17408,cktile,32,0,154.9444,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4_aqrm,73.63,586.65,0.8995
gfx950,256,64,5120,17408,asm,32,1,71.0431,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,160.59,1279.48,0.0
gfx950,256,64,5120,17408,asm,33,2,43.6133,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,261.58,2084.19,0.0
gfx950,256,64,5120,17408,asm,34,3,34.1542,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,334.03,2661.41,0.0016
gfx950,256,64,5120,17408,asm,35,4,29.7945,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,382.91,3050.85,0.0072
gfx950,256,64,5120,17408,asm,36,5,26.0378,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,438.15,3491.02,0.0152
gfx950,256,64,5120,17408,asm,37,6,23.4588,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,486.32,3874.81,0.0135
gfx950,256,64,5120,17408,asm,38,7,34.3093,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,332.52,2649.38,0.0157
gfx950,256,64,5120,17408,asm,39,8,33.8696,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,336.84,2683.78,0.0241
gfx950,256,64,5120,17408,asm,40,1,84.9182,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,134.35,1070.42,0.0
gfx950,256,64,5120,17408,asm,41,2,50.2145,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,227.2,1810.2,0.0
gfx950,256,64,5120,17408,asm,42,3,38.1896,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,298.73,2380.19,0.0017
gfx950,256,64,5120,17408,asm,43,4,31.8504,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,358.19,2853.92,0.0081
gfx950,256,64,5120,17408,asm,44,5,30.1304,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,378.64,3016.83,0.0146
gfx950,256,64,5120,17408,asm,45,6,26.1931,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,435.55,3470.32,0.0137
gfx950,256,64,5120,17408,asm,46,7,37.727,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,302.4,2409.37,0.0155
gfx950,256,64,5120,17408,asm,47,8,37.2834,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,305.99,2438.04,0.024
gfx950,256,64,7168,5120,ck,0,0,44.623,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,105.27,850.35,0.0
gfx950,256,64,7168,5120,cktile,0,0,23.1365,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_1,203.04,1640.06,0.0
gfx950,256,64,7168,5120,asm,0,1,20.8061,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,225.78,1823.76,0.0
gfx950,256,64,7168,5120,ck,1,0,28.2097,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,166.53,1345.12,0.0
gfx950,256,64,7168,5120,cktile,1,0,23.1995,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_2,202.49,1635.61,0.0
gfx950,256,64,7168,5120,asm,1,2,18.3857,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,255.5,2063.85,0.0
gfx950,256,64,7168,5120,ck,2,0,23.1658,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,202.78,1637.99,0.0
gfx950,256,64,7168,5120,cktile,2,0,24.6954,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_1,190.22,1536.53,0.0
gfx950,256,64,7168,5120,asm,2,3,20.0721,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,234.04,1890.45,0.0
gfx950,256,64,7168,5120,ck,3,0,28.7615,a8w8_blockscale_bpreshuffle_1x128x128_256x16x256x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,163.33,1319.31,0.0
gfx950,256,64,7168,5120,cktile,3,0,25.0073,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_2,187.85,1517.37,0.0
gfx950,256,64,7168,5120,asm,3,4,19.3535,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,242.73,1960.65,0.0001
gfx950,256,64,7168,5120,ck,4,0,19.5218,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,240.63,1943.74,0.0
gfx950,256,64,7168,5120,cktile,4,0,48.8336,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x128_intrawave_0x1x0_1,96.2,777.03,0.0
